ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
542,613,857,Arrest,2024-08-15,Kolar
543,615,859,Arrest,2026-08-11,Mangaluru (Dakshina Kannada)
544,617,860,Arrest,2026-05-13,Bengaluru City
545,618,861,Arrest,2026-09-09,Kodagu
546,620,863,Arrest,2022-05-11,Bengaluru City
547,621,865,Arrest,2026-01-24,Belagavi
548,622,867,Surrender,2026-09-27,Tumakuru
549,622,868,Arrest,2026-11-02,Tumakuru
550,623,869,Arrest,2023-06-08,Mangaluru (Dakshina Kannada)
551,624,870,Arrest,2026-03-29,Udupi
552,624,871,Arrest,2026-03-12,Udupi
553,624,872,Arrest,2026-03-17,Udupi
554,625,873,Surrender,2022-04-09,Chikkamagaluru
555,625,874,Arrest,2022-04-19,Chikkamagaluru
556,628,877,Arrest,2025-11-28,Bengaluru Rural
557,629,878,Arrest,2026-04-25,Bengaluru Rural
558,630,880,Arrest,2027-01-07,Davanagere
559,630,881,Surrender,2026-12-23,Davanagere
560,631,883,Arrest,2025-12-17,Belagavi
561,632,884,Arrest,2026-12-16,Hassan
562,633,885,Arrest,2023-10-10,Hubballi-Dharwad
563,634,888,Arrest,2026-04-30,Udupi
564,636,890,Surrender,2023-07-15,Bengaluru Rural
565,636,891,Arrest,2023-07-07,Bengaluru Rural
566,637,893,Arrest,2026-04-01,Hassan
567,638,894,Surrender,2024-04-10,Hubballi-Dharwad
568,642,898,Arrest,2026-06-26,Mandya
569,642,899,Arrest,2026-07-31,Mandya
570,643,900,Arrest,2024-03-27,Chamarajanagar
571,644,901,Arrest,2023-05-14,Udupi
572,647,905,Surrender,2026-07-05,Kodagu
573,647,906,Arrest,2026-07-23,Kodagu
574,648,907,Arrest,2026-11-24,Mangaluru (Dakshina Kannada)
575,648,908,Arrest,2026-11-03,Mangaluru (Dakshina Kannada)
576,648,909,Arrest,2026-11-04,Mangaluru (Dakshina Kannada)
577,650,910,Arrest,2024-12-02,Koppal
578,651,912,Arrest,2026-06-01,Belagavi
579,651,913,Arrest,2026-06-19,Belagavi
580,652,914,Arrest,2024-04-03,Hassan
581,653,915,Arrest,2024-12-11,Belagavi
582,655,916,Surrender,2022-12-10,Chamarajanagar
583,655,917,Arrest,2022-12-04,Chamarajanagar
584,657,919,Arrest,2024-11-21,Chikkaballapur
585,659,923,Surrender,2026-04-15,Kolar
586,659,924,Arrest,2026-04-11,Kolar
587,660,925,Arrest,2026-11-06,Belagavi
588,662,927,Arrest,2025-03-31,Chamarajanagar
589,663,928,Arrest,2024-03-15,Belagavi
590,663,929,Surrender,2024-02-15,Belagavi
591,664,930,Surrender,2026-07-17,Tumakuru
592,664,931,Arrest,2026-06-18,Tumakuru
593,664,932,Arrest,2026-06-09,Tumakuru
594,665,933,Arrest,2024-06-21,Belagavi
595,666,934,Arrest,2026-04-10,Hassan
596,668,936,Arrest,2024-09-28,Kodagu
597,670,939,Arrest,2026-09-17,Kolar
598,671,940,Surrender,2025-01-07,Ramanagara
599,674,943,Surrender,2023-12-06,Kodagu
600,674,944,Arrest,2024-01-06,Kodagu
601,675,946,Arrest,2023-02-09,Bengaluru Rural
602,679,953,Arrest,2023-09-03,Kolar
603,679,955,Arrest,2023-09-07,Kolar
604,680,956,Arrest,2025-07-27,Mysuru
605,683,959,Arrest,2022-02-21,Davanagere
606,684,960,Arrest,2023-12-21,Kodagu
607,685,961,Arrest,2024-01-11,Belagavi
608,687,964,Surrender,2026-08-20,Mangaluru (Dakshina Kannada)
609,687,965,Surrender,2026-08-27,Mangaluru (Dakshina Kannada)
610,691,969,Arrest,2023-06-29,Belagavi
611,693,971,Arrest,2024-06-24,Ballari
612,696,975,Arrest,2023-07-17,Bengaluru Rural
613,697,976,Arrest,2026-06-09,Yadgir
614,699,980,Arrest,2022-05-06,Kodagu
615,699,981,Arrest,2022-04-25,Kodagu
616,700,982,Arrest,2026-11-19,Belagavi
617,701,984,Arrest,2024-06-25,Mysuru
618,702,985,Surrender,2022-07-17,Hassan
619,703,986,Arrest,2026-02-15,Haveri
620,704,987,Arrest,2026-11-25,Kalaburagi
621,705,988,Arrest,2026-08-26,Hassan
622,705,989,Arrest,2026-09-16,Hassan
623,706,990,Surrender,2025-10-25,Mysuru
624,707,992,Arrest,2026-11-29,Bagalkot
625,708,994,Arrest,2024-04-03,Bengaluru City
626,708,995,Arrest,2024-03-28,Bengaluru City
627,709,996,Arrest,2023-08-12,Kodagu
628,709,997,Arrest,2023-08-24,Kodagu
629,710,998,Surrender,2025-05-11,Bengaluru Rural
630,712,1000,Surrender,2026-05-07,Belagavi
631,712,1002,Arrest,2026-04-25,Belagavi
632,713,1003,Surrender,2025-04-17,Mysuru
633,715,1007,Arrest,2026-06-19,Bengaluru City
634,716,1008,Arrest,2022-08-26,Kodagu
635,717,1009,Surrender,2025-09-25,Kalaburagi
636,717,1010,Arrest,2025-10-06,Kalaburagi
637,718,1011,Arrest,2023-10-05,Kolar
638,719,1013,Arrest,2025-06-03,Davanagere
639,719,1014,Surrender,2025-05-17,Davanagere
640,722,1017,Arrest,2022-08-15,Raichur
641,723,1018,Arrest,2025-07-06,Mangaluru (Dakshina Kannada)
642,724,1021,Arrest,2025-02-03,Ramanagara
643,726,1023,Arrest,2023-03-17,Mysuru
644,728,1024,Arrest,2022-05-13,Belagavi
645,729,1025,Arrest,2026-03-30,Bidar
646,729,1026,Arrest,2026-03-04,Bidar
647,731,1027,Surrender,2024-03-06,Chamarajanagar
648,733,1030,Arrest,2026-12-05,Belagavi
649,734,1031,Arrest,2025-07-03,Ramanagara
650,735,1032,Surrender,2024-10-03,Koppal
651,736,1034,Arrest,2026-03-16,Chikkamagaluru
652,736,1035,Arrest,2026-02-11,Chikkamagaluru
653,740,1040,Surrender,2023-11-27,Bidar
654,741,1041,Arrest,2025-02-21,Mysuru
655,746,1046,Arrest,2024-03-22,Ballari
656,747,1047,Arrest,2026-02-27,Kalaburagi
657,747,1048,Arrest,2026-02-24,Kalaburagi
658,747,1049,Arrest,2026-02-24,Kalaburagi
659,748,1050,Arrest,2022-09-20,Ballari
660,748,1051,Surrender,2022-09-14,Ballari
661,748,1052,Surrender,2022-09-07,Ballari
662,750,1054,Arrest,2026-09-26,Belagavi
663,750,1055,Arrest,2026-09-26,Belagavi
664,751,1056,Surrender,2025-08-19,Davanagere
665,756,1061,Arrest,2024-10-08,Hubballi-Dharwad
666,757,1063,Arrest,2023-05-11,Bidar
667,757,1064,Arrest,2023-05-20,Bidar
668,758,1065,Arrest,2024-06-20,Bengaluru City
669,759,1066,Arrest,2024-02-08,Hubballi-Dharwad
670,761,1068,Arrest,2024-02-05,Davanagere
671,761,1069,Arrest,2024-01-25,Davanagere
672,762,1072,Arrest,2022-03-08,Bengaluru Rural
673,764,1074,Arrest,2026-10-16,Mysuru
674,764,1075,Arrest,2026-10-23,Mysuru
675,765,1076,Arrest,2026-09-15,Chitradurga
676,766,1077,Arrest,2024-03-26,Davanagere
677,769,1080,Arrest,2026-08-21,Bengaluru Rural
678,770,1081,Surrender,2024-12-20,Belagavi
679,771,1082,Arrest,2025-08-07,Kodagu
680,772,1083,Arrest,2026-06-03,Haveri
681,773,1084,Arrest,2023-11-16,Hubballi-Dharwad
682,773,1085,Arrest,2023-11-06,Hubballi-Dharwad
683,773,1086,Arrest,2023-11-05,Hubballi-Dharwad
684,775,1088,Arrest,2024-06-09,Belagavi
685,776,1089,Surrender,2026-11-13,Hubballi-Dharwad
686,776,1090,Arrest,2026-11-11,Hubballi-Dharwad
687,777,1091,Arrest,2024-10-22,Shivamogga
688,777,1093,Arrest,2024-11-28,Shivamogga
689,778,1094,Arrest,2025-03-18,Bengaluru City
690,778,1095,Arrest,2025-04-04,Bengaluru City
691,779,1096,Arrest,2025-03-19,Kodagu
692,779,1098,Arrest,2025-03-09,Kodagu
693,785,1103,Surrender,2025-08-15,Yadgir
694,787,1105,Arrest,2026-11-26,Mysuru
695,787,1106,Arrest,2027-01-03,Mysuru
696,787,1107,Arrest,2026-12-10,Mysuru
697,790,1111,Arrest,2025-08-14,Bengaluru City
698,790,1112,Arrest,2025-08-11,Bengaluru City
699,791,1113,Arrest,2026-06-16,Mysuru
700,793,1115,Arrest,2022-08-03,Udupi
701,795,1117,Surrender,2026-03-05,Bengaluru Rural
702,795,1118,Surrender,2026-03-27,Bengaluru Rural
703,796,1120,Arrest,2026-02-28,Vijayapura
704,803,1127,Surrender,2026-08-29,Mysuru
705,803,1129,Arrest,2026-08-23,Mysuru
706,804,1130,Arrest,2025-12-31,Bengaluru City
707,804,1131,Arrest,2026-01-05,Bengaluru City
708,806,1133,Arrest,2026-01-07,Bengaluru City
709,807,1134,Arrest,2025-10-08,Udupi
710,808,1136,Surrender,2026-12-31,Kolar
711,808,1137,Arrest,2027-01-06,Kolar
712,809,1139,Arrest,2023-03-29,Bengaluru City
713,810,1140,Arrest,2026-05-30,Bengaluru Rural
714,811,1143,Arrest,2022-08-21,Kalaburagi
715,813,1146,Arrest,2023-06-04,Mysuru
716,815,1149,Surrender,2025-07-07,Bengaluru City
717,815,1150,Arrest,2025-07-09,Bengaluru City
718,816,1151,Surrender,2023-02-07,Mangaluru (Dakshina Kannada)
719,817,1153,Arrest,2025-08-19,Haveri
720,817,1154,Arrest,2025-09-22,Haveri
721,818,1155,Arrest,2025-10-28,Bengaluru City
722,819,1156,Arrest,2024-06-23,Vijayapura
723,821,1159,Arrest,2026-11-01,Tumakuru
724,821,1160,Surrender,2026-11-04,Tumakuru
725,822,1161,Arrest,2025-12-17,Bengaluru Rural
726,825,1163,Arrest,2022-07-23,Chamarajanagar
727,826,1164,Arrest,2026-09-26,Chamarajanagar
728,826,1165,Arrest,2026-09-19,Chamarajanagar
729,826,1166,Arrest,2026-08-21,Chamarajanagar
730,828,1169,Surrender,2025-11-18,Bengaluru City
731,828,1171,Arrest,2025-11-25,Bengaluru City
732,829,1172,Arrest,2026-03-22,Kalaburagi
733,829,1173,Arrest,2026-02-10,Kalaburagi
734,830,1174,Arrest,2023-08-26,Belagavi
735,833,1179,Surrender,2025-12-07,Hassan
736,834,1180,Arrest,2024-10-22,Kodagu
737,834,1181,Surrender,2024-11-15,Kodagu
738,835,1182,Arrest,2026-06-23,Mangaluru (Dakshina Kannada)
739,836,1183,Arrest,2026-01-25,Ballari
740,837,1184,Arrest,2026-09-20,Gadag
741,839,1186,Arrest,2024-10-12,Belagavi
742,843,1189,Arrest,2023-11-22,Bengaluru Rural
743,844,1190,Arrest,2026-08-14,Bengaluru Rural
744,846,1192,Arrest,2023-07-21,Belagavi
745,847,1193,Surrender,2022-06-10,Udupi
746,848,1194,Arrest,2024-02-09,Chamarajanagar
747,849,1196,Surrender,2023-12-11,Hubballi-Dharwad
748,851,1198,Arrest,2024-11-30,Davanagere
749,851,1199,Surrender,2024-12-09,Davanagere
750,852,1201,Surrender,2022-04-07,Bengaluru Rural
751,855,1203,Arrest,2025-12-17,Davanagere
752,856,1204,Arrest,2027-01-29,Bidar
753,857,1205,Surrender,2026-05-24,Hassan
754,857,1206,Arrest,2026-04-15,Hassan
755,858,1207,Arrest,2026-02-19,Bidar
756,859,1208,Arrest,2026-07-28,Udupi
757,859,1210,Surrender,2026-08-18,Udupi
758,860,1211,Arrest,2022-11-27,Bidar
759,862,1213,Arrest,2023-03-28,Hubballi-Dharwad
760,863,1214,Arrest,2022-12-09,Tumakuru
761,863,1215,Arrest,2022-12-17,Tumakuru
762,865,1217,Arrest,2023-06-03,Bengaluru Rural
763,867,1218,Arrest,2022-02-18,Chikkamagaluru
764,868,1219,Arrest,2025-12-07,Davanagere
765,869,1221,Surrender,2026-03-13,Ramanagara
766,869,1222,Arrest,2026-03-07,Ramanagara
767,871,1224,Surrender,2026-05-01,Udupi
768,872,1227,Surrender,2026-11-09,Mangaluru (Dakshina Kannada)
769,873,1229,Arrest,2025-09-25,Bengaluru Rural
770,873,1230,Arrest,2025-11-02,Bengaluru Rural
771,875,1232,Arrest,2023-03-29,Udupi
772,878,1235,Surrender,2024-10-19,Bengaluru Rural
773,878,1236,Surrender,2024-10-02,Bengaluru Rural
774,879,1237,Arrest,2024-05-08,Bengaluru Rural
775,879,1238,Arrest,2024-06-09,Bengaluru Rural
776,880,1239,Surrender,2026-11-27,Haveri
777,881,1240,Arrest,2024-07-06,Bengaluru Rural
778,883,1242,Arrest,2022-11-16,Tumakuru
779,886,1244,Arrest,2023-01-04,Kolar
780,887,1245,Arrest,2022-06-24,Tumakuru
781,888,1247,Arrest,2023-05-27,Chikkamagaluru
782,889,1248,Arrest,2026-05-13,Udupi
783,889,1249,Surrender,2026-05-09,Udupi
784,889,1250,Surrender,2026-05-03,Udupi
785,892,1253,Arrest,2026-05-28,Bengaluru City
786,893,1255,Arrest,2026-08-26,Belagavi
787,895,1256,Arrest,2026-04-11,Ramanagara
788,896,1257,Arrest,2025-05-27,Chamarajanagar
789,898,1261,Arrest,2023-03-04,Bengaluru City
790,899,1262,Arrest,2023-06-09,Udupi
791,901,1266,Arrest,2025-03-01,Hubballi-Dharwad
792,903,1268,Surrender,2023-06-14,Raichur
793,905,1269,Surrender,2023-05-07,Bengaluru Rural
794,905,1270,Arrest,2023-04-26,Bengaluru Rural
795,906,1271,Arrest,2026-11-15,Mangaluru (Dakshina Kannada)
796,908,1273,Surrender,2023-02-12,Hassan
797,909,1275,Arrest,2022-10-05,Bengaluru City
798,909,1276,Arrest,2022-10-14,Bengaluru City
799,910,1277,Arrest,2022-05-20,Raichur
800,913,1281,Arrest,2024-02-16,Chamarajanagar
801,914,1282,Arrest,2026-08-20,Belagavi
802,915,1283,Arrest,2024-01-26,Tumakuru
803,917,1285,Arrest,2022-05-18,Belagavi
804,918,1288,Arrest,2025-02-13,Bengaluru City
805,918,1289,Arrest,2025-01-19,Bengaluru City
806,919,1290,Arrest,2026-06-29,Mysuru
807,919,1291,Arrest,2026-07-22,Mysuru
808,920,1292,Arrest,2023-01-24,Udupi
809,920,1293,Arrest,2023-03-02,Udupi
810,923,1296,Arrest,2026-05-15,Tumakuru
811,924,1297,Surrender,2023-04-16,Bidar
812,926,1300,Arrest,2025-07-08,Uttara Kannada
813,928,1302,Arrest,2023-03-26,Udupi
814,928,1303,Arrest,2023-04-08,Udupi
815,930,1305,Arrest,2024-07-02,Belagavi
816,931,1306,Arrest,2026-06-18,Tumakuru
817,932,1307,Arrest,2026-11-28,Bengaluru Rural
818,932,1308,Arrest,2026-11-30,Bengaluru Rural
819,933,1309,Surrender,2022-06-27,Bengaluru City
820,934,1310,Arrest,2024-05-23,Bengaluru Rural
821,938,1314,Arrest,2024-10-11,Bidar
822,938,1315,Arrest,2024-10-01,Bidar
823,941,1316,Arrest,2024-01-22,Belagavi
824,942,1317,Arrest,2024-11-17,Bengaluru City
825,943,1319,Arrest,2023-05-09,Bengaluru City
826,943,1320,Arrest,2023-05-31,Bengaluru City
827,944,1321,Arrest,2024-01-23,Uttara Kannada
828,945,1322,Arrest,2023-10-06,Bengaluru Rural
829,946,1323,Surrender,2024-08-28,Bengaluru City
830,949,1325,Arrest,2026-01-03,Bengaluru Rural
831,951,1326,Surrender,2026-08-25,Koppal
832,952,1329,Surrender,2022-06-18,Tumakuru
833,955,1331,Arrest,2023-11-27,Belagavi
834,955,1332,Arrest,2023-12-06,Belagavi
835,956,1333,Arrest,2024-07-03,Tumakuru
836,958,1334,Arrest,2022-10-27,Tumakuru
837,959,1336,Arrest,2024-06-02,Bengaluru City
838,959,1337,Arrest,2024-05-25,Bengaluru City
839,960,1338,Arrest,2026-02-19,Ramanagara
840,961,1340,Arrest,2026-07-09,Chamarajanagar
841,962,1342,Arrest,2026-06-29,Mangaluru (Dakshina Kannada)
842,965,1345,Surrender,2024-01-23,Bidar
843,965,1346,Arrest,2024-01-23,Bidar
844,967,1349,Surrender,2026-05-17,Hassan
845,969,1350,Surrender,2027-01-27,Chikkamagaluru
846,970,1351,Arrest,2022-05-19,Belagavi
847,971,1352,Surrender,2026-04-15,Belagavi
848,973,1353,Arrest,2024-10-11,Tumakuru
849,974,1354,Arrest,2026-09-23,Koppal
850,976,1355,Arrest,2026-10-29,Mangaluru (Dakshina Kannada)
851,976,1356,Arrest,2026-11-12,Mangaluru (Dakshina Kannada)
852,976,1357,Arrest,2026-11-06,Mangaluru (Dakshina Kannada)
853,977,1358,Arrest,2024-12-27,Hubballi-Dharwad
854,978,1359,Arrest,2026-03-03,Mysuru
855,979,1360,Arrest,2026-09-23,Ramanagara
856,979,1361,Arrest,2026-09-12,Ramanagara
857,980,1362,Arrest,2023-09-23,Hassan
858,981,1363,Arrest,2025-12-19,Mangaluru (Dakshina Kannada)
859,981,1365,Surrender,2025-11-28,Mangaluru (Dakshina Kannada)
860,982,1366,Arrest,2025-10-03,Belagavi
861,982,1367,Arrest,2025-09-20,Belagavi
862,982,1368,Arrest,2025-09-16,Belagavi
863,983,1369,Arrest,2023-11-04,Davanagere
864,984,1370,Arrest,2025-08-15,Hassan
865,985,1373,Surrender,2023-04-17,Uttara Kannada
866,986,1374,Arrest,2026-09-11,Bengaluru City
867,987,1375,Arrest,2022-04-25,Bengaluru Rural
868,988,1377,Arrest,2022-06-01,Yadgir
869,989,1379,Surrender,2026-06-11,Davanagere
870,989,1380,Arrest,2026-06-27,Davanagere
871,990,1381,Arrest,2024-12-22,Chamarajanagar
872,991,1385,Arrest,2023-09-07,Kalaburagi
873,992,1386,Surrender,2024-11-13,Mysuru
874,992,1387,Arrest,2024-11-03,Mysuru
875,993,1388,Surrender,2025-03-02,Vijayapura
876,993,1389,Arrest,2025-02-13,Vijayapura
877,994,1390,Surrender,2023-12-16,Gadag
878,994,1391,Arrest,2024-01-23,Gadag
879,996,1392,Arrest,2026-02-20,Bidar
880,997,1394,Arrest,2022-05-19,Ballari
881,1001,1397,Arrest,2026-02-10,Belagavi
882,1002,1399,Arrest,2022-10-16,Belagavi
883,1003,1400,Surrender,2024-10-26,Bengaluru Rural
884,1004,1401,Arrest,2024-04-06,Uttara Kannada
885,1005,1402,Arrest,2024-12-14,Belagavi
886,1006,1404,Arrest,2026-10-02,Ramanagara
887,1007,1406,Arrest,2023-11-24,Tumakuru
888,1008,1408,Arrest,2023-03-17,Mysuru
889,1009,1409,Arrest,2023-06-25,Mangaluru (Dakshina Kannada)
890,1010,1410,Arrest,2024-06-03,Ballari
891,1010,1411,Arrest,2024-06-19,Ballari
892,1011,1413,Arrest,2026-02-16,Bengaluru City
893,1012,1416,Arrest,2026-05-21,Davanagere
894,1015,1420,Arrest,2022-01-30,Ballari
895,1017,1422,Surrender,2026-05-23,Mysuru
896,1017,1423,Surrender,2026-06-18,Mysuru
897,1018,1424,Arrest,2026-05-21,Ramanagara
898,1020,1426,Arrest,2023-03-24,Bengaluru City
899,1024,1429,Surrender,2026-10-07,Tumakuru
900,1024,1430,Arrest,2026-10-09,Tumakuru
901,1024,1431,Surrender,2026-09-24,Tumakuru
902,1027,1434,Arrest,2026-09-21,Tumakuru
903,1028,1436,Surrender,2022-06-01,Ramanagara
904,1029,1437,Arrest,2025-11-05,Davanagere
905,1030,1438,Arrest,2026-01-11,Chamarajanagar
906,1033,1441,Arrest,2022-02-11,Bengaluru Rural
907,1033,1442,Arrest,2022-02-01,Bengaluru Rural
908,1036,1445,Surrender,2022-03-18,Mangaluru (Dakshina Kannada)
909,1039,1449,Arrest,2026-10-29,Mangaluru (Dakshina Kannada)
910,1040,1450,Surrender,2022-02-16,Kodagu
911,1041,1452,Arrest,2023-03-21,Udupi
912,1042,1453,Arrest,2022-07-27,Bagalkot
913,1043,1454,Arrest,2026-09-03,Kalaburagi
914,1046,1457,Arrest,2025-10-28,Bidar
915,1047,1459,Arrest,2025-11-22,Kalaburagi
916,1047,1460,Surrender,2025-12-28,Kalaburagi
917,1048,1461,Arrest,2024-09-19,Hassan
918,1050,1464,Arrest,2025-09-02,Raichur
919,1050,1465,Arrest,2025-08-10,Raichur
920,1052,1467,Surrender,2023-09-06,Kalaburagi
921,1053,1468,Arrest,2024-10-28,Udupi
922,1056,1471,Arrest,2023-11-12,Belagavi
923,1056,1472,Arrest,2023-10-28,Belagavi
924,1057,1473,Arrest,2024-12-03,Belagavi
925,1060,1474,Arrest,2025-10-16,Chamarajanagar
926,1060,1475,Arrest,2025-11-05,Chamarajanagar
927,1060,1476,Arrest,2025-10-19,Chamarajanagar
928,1061,1477,Surrender,2024-12-19,Bengaluru City
929,1061,1479,Arrest,2024-12-20,Bengaluru City
930,1062,1481,Arrest,2025-12-12,Chikkamagaluru
931,1063,1482,Arrest,2026-12-21,Belagavi
932,1064,1484,Arrest,2022-11-05,Kalaburagi
933,1064,1485,Arrest,2022-11-04,Kalaburagi
934,1065,1486,Arrest,2025-09-27,Bengaluru Rural
935,1066,1487,Arrest,2025-11-21,Ballari
936,1067,1488,Arrest,2025-04-10,Bidar
937,1068,1489,Arrest,2025-04-01,Davanagere
938,1070,1491,Arrest,2025-04-05,Hassan
939,1071,1493,Arrest,2024-10-02,Koppal
940,1074,1496,Arrest,2023-08-09,Hassan
941,1074,1497,Surrender,2023-07-04,Hassan
942,1075,1498,Arrest,2026-02-11,Kolar
943,1075,1499,Arrest,2026-02-08,Kolar
944,1078,1504,Arrest,2022-08-11,Chamarajanagar
945,1079,1505,Surrender,2026-03-31,Ramanagara
946,1081,1507,Arrest,2023-06-06,Gadag
947,1081,1509,Surrender,2023-04-26,Gadag
948,1082,1510,Arrest,2024-11-04,Chamarajanagar
949,1083,1511,Arrest,2022-10-19,Bagalkot
950,1084,1512,Arrest,2025-02-02,Belagavi
951,1085,1513,Surrender,2025-02-11,Mysuru
952,1086,1515,Arrest,2023-09-22,Shivamogga
953,1086,1516,Arrest,2023-10-28,Shivamogga
954,1087,1517,Arrest,2027-01-08,Hassan
955,1087,1518,Arrest,2027-01-28,Hassan
956,1088,1521,Arrest,2024-12-24,Belagavi
957,1091,1524,Arrest,2022-09-05,Bengaluru Rural
958,1092,1526,Arrest,2026-03-11,Gadag
959,1094,1527,Arrest,2024-11-22,Udupi
960,1095,1528,Arrest,2024-04-13,Kodagu
961,1097,1530,Arrest,2026-04-17,Chamarajanagar
962,1099,1532,Arrest,2023-04-30,Ramanagara
963,1101,1535,Arrest,2023-05-18,Mysuru
964,1102,1536,Arrest,2025-04-01,Bengaluru Rural
965,1106,1542,Arrest,2025-05-26,Chamarajanagar
966,1109,1544,Arrest,2022-11-03,Kalaburagi
967,1110,1545,Arrest,2022-06-11,Belagavi
968,1113,1548,Arrest,2025-12-20,Ballari
969,1116,1550,Arrest,2025-11-29,Belagavi
970,1117,1551,Arrest,2024-04-30,Mysuru
971,1118,1553,Surrender,2024-07-06,Hassan
972,1119,1555,Arrest,2024-05-19,Haveri
973,1120,1556,Arrest,2024-09-04,Tumakuru
974,1121,1557,Arrest,2024-05-15,Gadag
975,1122,1559,Arrest,2025-04-30,Bengaluru Rural
976,1123,1561,Arrest,2026-12-19,Kalaburagi
977,1125,1563,Arrest,2022-04-04,Hubballi-Dharwad
978,1125,1564,Arrest,2022-04-01,Hubballi-Dharwad
979,1128,1566,Arrest,2026-06-24,Belagavi
980,1128,1567,Arrest,2026-06-27,Belagavi
981,1129,1568,Arrest,2025-08-04,Bengaluru City
982,1130,1570,Arrest,2025-01-20,Ramanagara
983,1134,1575,Surrender,2025-02-09,Bengaluru City
984,1134,1576,Arrest,2025-03-22,Bengaluru City
985,1135,1577,Arrest,2026-06-10,Raichur
986,1136,1579,Arrest,2022-05-23,Bidar
987,1137,1580,Arrest,2023-01-07,Bengaluru Rural
988,1140,1582,Arrest,2026-08-30,Tumakuru
989,1140,1583,Arrest,2026-09-04,Tumakuru
990,1142,1585,Surrender,2025-08-08,Bengaluru Rural
991,1143,1586,Surrender,2025-06-23,Udupi
992,1143,1587,Arrest,2025-06-25,Udupi
993,1143,1588,Arrest,2025-06-28,Udupi
994,1144,1589,Surrender,2023-01-14,Mandya
995,1144,1590,Arrest,2023-02-12,Mandya
996,1145,1592,Arrest,2026-08-19,Mysuru
997,1145,1593,Arrest,2026-09-09,Mysuru
998,1146,1594,Arrest,2026-09-03,Kodagu
999,1146,1595,Arrest,2026-09-04,Kodagu
1000,1147,1596,Surrender,2023-08-26,Bidar
1001,1147,1597,Arrest,2023-08-27,Bidar
1002,1149,1599,Surrender,2026-04-12,Kodagu
1003,1150,1600,Arrest,2026-09-30,Vijayapura
1004,1151,1601,Arrest,2023-05-17,Belagavi
1005,1152,1603,Arrest,2023-01-17,Bengaluru Rural
1006,1153,1604,Surrender,2022-09-21,Hassan
1007,1153,1605,Arrest,2022-09-23,Hassan
1008,1154,1607,Arrest,2023-04-23,Bengaluru Rural
1009,1154,1608,Arrest,2023-04-27,Bengaluru Rural
1010,1155,1610,Arrest,2025-04-21,Belagavi
1011,1156,1611,Arrest,2024-02-14,Ramanagara
1012,1159,1615,Arrest,2026-11-28,Yadgir
1013,1159,1616,Arrest,2026-11-16,Yadgir
1014,1160,1617,Surrender,2024-03-17,Belagavi
1015,1161,1618,Arrest,2026-07-30,Bengaluru City
1016,1162,1619,Arrest,2024-09-26,Yadgir
1017,1163,1620,Arrest,2024-05-22,Kodagu
1018,1163,1621,Arrest,2024-04-29,Kodagu
1019,1164,1622,Arrest,2023-05-01,Davanagere
1020,1165,1623,Surrender,2023-10-09,Bengaluru Rural
1021,1165,1624,Arrest,2023-09-29,Bengaluru Rural
1022,1166,1625,Surrender,2025-04-13,Mangaluru (Dakshina Kannada)
1023,1167,1626,Arrest,2023-12-21,Bengaluru City
1024,1168,1628,Arrest,2023-11-13,Chitradurga
1025,1170,1631,Arrest,2026-08-08,Kodagu
1026,1171,1632,Arrest,2023-07-23,Hubballi-Dharwad
1027,1171,1633,Arrest,2023-07-07,Hubballi-Dharwad
1028,1172,1634,Arrest,2024-05-11,Bengaluru Rural
1029,1173,1636,Arrest,2025-04-05,Yadgir
1030,1174,1637,Surrender,2025-02-25,Bengaluru City
1031,1174,1639,Arrest,2025-03-28,Bengaluru City
1032,1177,1642,Arrest,2026-04-25,Chamarajanagar
1033,1177,1643,Arrest,2026-04-30,Chamarajanagar
1034,1178,1644,Arrest,2025-11-16,Hassan
1035,1182,1647,Arrest,2026-10-23,Belagavi
1036,1182,1648,Arrest,2026-10-31,Belagavi
1037,1185,1650,Arrest,2026-04-04,Mandya
1038,1186,1651,Arrest,2025-11-12,Bengaluru City
1039,1189,1653,Surrender,2025-01-23,Hassan
1040,1190,1654,Arrest,2023-08-17,Mysuru
1041,1191,1655,Arrest,2024-01-26,Bengaluru City
1042,1192,1656,Arrest,2023-11-04,Mangaluru (Dakshina Kannada)
1043,1193,1660,Arrest,2026-05-06,Udupi
1044,1194,1661,Arrest,2023-05-30,Udupi
1045,1194,1662,Arrest,2023-06-03,Udupi
1046,1195,1663,Arrest,2024-08-22,Bidar
1047,1197,1666,Arrest,2027-01-30,Hubballi-Dharwad
1048,1199,1669,Arrest,2026-07-29,Kalaburagi
1049,1200,1671,Surrender,2022-07-30,Chamarajanagar
1050,1201,1675,Arrest,2022-10-05,Bengaluru City
1051,1202,1676,Arrest,2024-04-11,Chamarajanagar
1052,1203,1677,Surrender,2026-02-14,Kolar
1053,1204,1679,Arrest,2024-01-30,Bengaluru Rural
1054,1205,1681,Surrender,2022-05-14,Bagalkot
1055,1206,1682,Arrest,2025-08-10,Koppal
1056,1207,1683,Arrest,2022-08-06,Mangaluru (Dakshina Kannada)
1057,1208,1684,Surrender,2026-03-05,Ballari
1058,1209,1685,Arrest,2023-11-06,Belagavi
1059,1210,1687,Arrest,2022-05-16,Davanagere
