ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,District
537,593,835,Surrender,2024-12-22,Kolar
538,595,838,Arrest,2026-12-24,Davanagere
539,595,839,Arrest,2026-12-16,Davanagere
540,596,840,Arrest,2025-05-11,Kodagu
541,597,841,Arrest,2023-05-13,Ramanagara
542,599,843,Arrest,2024-05-13,Ramanagara
543,600,844,Arrest,2026-04-13,Raichur
544,601,849,Arrest,2026-11-19,Belagavi
545,605,852,Arrest,2023-03-12,Mandya
546,605,853,Arrest,2023-02-12,Mandya
547,608,856,Arrest,2025-05-29,Mysuru
548,610,859,Arrest,2025-01-15,Vijayapura
549,611,860,Arrest,2023-04-27,Bidar
550,612,861,Arrest,2026-07-01,Bidar
551,613,862,Arrest,2026-08-12,Hubballi-Dharwad
552,614,863,Surrender,2023-10-23,Kodagu
553,616,865,Surrender,2026-05-06,Bengaluru Rural
554,618,866,Arrest,2024-03-28,Chikkamagaluru
555,618,868,Arrest,2024-04-25,Chikkamagaluru
556,619,869,Arrest,2022-08-26,Mysuru
557,620,870,Arrest,2025-12-28,Bengaluru City
558,621,871,Arrest,2024-08-10,Vijayapura
559,622,872,Arrest,2024-03-16,Bengaluru City
560,623,873,Surrender,2026-09-13,Bagalkot
561,625,875,Arrest,2025-01-15,Ballari
562,626,876,Surrender,2022-10-20,Kalaburagi
563,627,877,Arrest,2025-10-03,Davanagere
564,629,879,Arrest,2025-02-01,Hubballi-Dharwad
565,629,880,Surrender,2025-01-31,Hubballi-Dharwad
566,629,881,Arrest,2024-12-23,Hubballi-Dharwad
567,630,882,Arrest,2023-09-11,Mangaluru (Dakshina Kannada)
568,630,883,Surrender,2023-09-26,Mangaluru (Dakshina Kannada)
569,631,884,Arrest,2024-10-07,Kolar
570,633,886,Arrest,2024-03-28,Bengaluru City
571,634,887,Arrest,2026-05-12,Raichur
572,636,891,Arrest,2023-11-03,Bengaluru City
573,637,892,Arrest,2022-12-04,Bengaluru Rural
574,638,893,Arrest,2022-02-08,Mysuru
575,638,894,Arrest,2022-01-20,Mysuru
576,638,895,Surrender,2022-01-28,Mysuru
577,639,896,Arrest,2026-10-09,Tumakuru
578,642,900,Arrest,2024-08-13,Bengaluru City
579,643,902,Arrest,2022-04-20,Bengaluru City
580,645,904,Arrest,2024-11-16,Belagavi
581,646,907,Arrest,2022-09-03,Hassan
582,647,908,Surrender,2026-01-24,Chamarajanagar
583,648,909,Arrest,2026-06-10,Gadag
584,649,910,Arrest,2026-06-30,Belagavi
585,649,911,Arrest,2026-07-13,Belagavi
586,650,912,Arrest,2022-05-25,Gadag
587,651,913,Arrest,2023-02-11,Hubballi-Dharwad
588,651,914,Arrest,2023-01-30,Hubballi-Dharwad
589,652,916,Arrest,2027-01-25,Udupi
590,653,918,Arrest,2023-02-10,Bengaluru Rural
591,655,920,Arrest,2024-06-23,Raichur
592,659,923,Surrender,2025-12-24,Mangaluru (Dakshina Kannada)
593,661,925,Arrest,2027-01-18,Mandya
594,662,926,Surrender,2025-03-17,Mysuru
595,663,927,Arrest,2025-02-16,Kodagu
596,663,928,Arrest,2025-03-16,Kodagu
597,663,929,Arrest,2025-02-25,Kodagu
598,664,930,Arrest,2025-07-30,Udupi
599,664,932,Surrender,2025-08-25,Udupi
600,669,937,Surrender,2023-08-26,Chikkamagaluru
601,670,938,Surrender,2025-09-25,Mangaluru (Dakshina Kannada)
602,672,939,Arrest,2024-04-04,Yadgir
603,672,940,Arrest,2024-03-25,Yadgir
604,673,942,Arrest,2025-05-28,Hubballi-Dharwad
605,677,947,Arrest,2026-03-10,Mandya
606,678,948,Surrender,2026-06-22,Tumakuru
607,679,951,Surrender,2026-03-07,Kolar
608,680,952,Arrest,2024-12-11,Bengaluru City
609,681,953,Arrest,2024-05-11,Vijayapura
610,685,957,Arrest,2024-03-23,Belagavi
611,685,958,Arrest,2024-03-19,Belagavi
612,686,961,Surrender,2026-01-30,Kodagu
613,688,963,Arrest,2024-08-02,Hubballi-Dharwad
614,688,964,Surrender,2024-06-22,Hubballi-Dharwad
615,689,965,Arrest,2024-06-25,Mandya
616,689,966,Arrest,2024-06-11,Mandya
617,694,970,Arrest,2026-01-28,Haveri
618,694,971,Surrender,2026-01-22,Haveri
619,695,972,Surrender,2024-10-05,Raichur
620,698,975,Arrest,2025-02-14,Belagavi
621,699,976,Arrest,2026-10-17,Kolar
622,699,977,Surrender,2026-10-31,Kolar
623,699,978,Arrest,2026-11-06,Kolar
624,700,979,Arrest,2025-02-15,Mandya
625,701,980,Surrender,2026-12-09,Bengaluru Rural
626,703,981,Arrest,2026-11-04,Chamarajanagar
627,704,983,Arrest,2026-04-09,Raichur
628,705,984,Surrender,2023-10-17,Chikkamagaluru
629,705,985,Arrest,2023-09-23,Chikkamagaluru
630,705,986,Arrest,2023-10-08,Chikkamagaluru
631,707,988,Arrest,2024-07-31,Bengaluru Rural
632,707,989,Arrest,2024-07-29,Bengaluru Rural
633,709,990,Arrest,2024-06-15,Kodagu
634,710,991,Arrest,2023-10-18,Bengaluru City
635,713,993,Arrest,2022-11-17,Bengaluru City
636,716,997,Arrest,2024-01-19,Udupi
637,717,998,Arrest,2025-05-02,Belagavi
638,717,1000,Arrest,2025-03-29,Belagavi
639,719,1003,Arrest,2025-05-16,Yadgir
640,723,1008,Arrest,2024-10-20,Bengaluru City
641,724,1009,Arrest,2025-10-28,Tumakuru
642,725,1010,Arrest,2026-03-07,Bagalkot
643,727,1012,Arrest,2026-07-27,Raichur
644,728,1013,Arrest,2026-05-09,Raichur
645,729,1014,Surrender,2026-01-17,Bidar
646,730,1017,Arrest,2023-04-19,Koppal
647,730,1018,Arrest,2023-04-18,Koppal
648,733,1021,Arrest,2026-02-16,Kalaburagi
649,733,1022,Surrender,2026-02-28,Kalaburagi
650,734,1023,Arrest,2022-04-25,Udupi
651,735,1024,Surrender,2026-03-29,Davanagere
652,736,1025,Arrest,2025-04-21,Belagavi
653,737,1026,Surrender,2025-05-19,Chamarajanagar
654,738,1027,Arrest,2026-05-21,Kolar
655,739,1028,Arrest,2026-02-06,Chitradurga
656,740,1029,Arrest,2026-04-25,Bidar
657,741,1031,Surrender,2024-08-31,Mysuru
658,742,1033,Arrest,2024-01-31,Hubballi-Dharwad
659,743,1034,Arrest,2025-03-16,Mangaluru (Dakshina Kannada)
660,743,1036,Arrest,2025-03-15,Mangaluru (Dakshina Kannada)
661,744,1038,Surrender,2026-04-03,Davanagere
662,746,1040,Arrest,2022-08-05,Raichur
663,747,1043,Arrest,2023-12-12,Hubballi-Dharwad
664,748,1044,Arrest,2022-07-11,Shivamogga
665,749,1045,Arrest,2026-09-27,Raichur
666,749,1047,Arrest,2026-09-30,Raichur
667,750,1049,Surrender,2024-10-05,Bidar
668,750,1050,Arrest,2024-09-29,Bidar
669,752,1052,Arrest,2024-05-15,Mangaluru (Dakshina Kannada)
670,753,1053,Arrest,2023-09-15,Bengaluru Rural
671,753,1054,Surrender,2023-08-16,Bengaluru Rural
672,756,1058,Arrest,2022-06-09,Bengaluru City
673,757,1059,Arrest,2026-05-21,Hubballi-Dharwad
674,759,1060,Arrest,2025-01-03,Kodagu
675,760,1062,Surrender,2025-04-15,Chikkamagaluru
676,761,1065,Arrest,2022-12-11,Yadgir
677,762,1066,Arrest,2022-08-15,Tumakuru
678,768,1073,Arrest,2024-03-15,Ballari
679,770,1075,Arrest,2025-09-19,Hassan
680,771,1076,Arrest,2023-06-12,Raichur
681,771,1077,Arrest,2023-06-12,Raichur
682,771,1078,Arrest,2023-05-31,Raichur
683,773,1079,Surrender,2022-01-27,Mysuru
684,773,1080,Surrender,2022-02-18,Mysuru
685,773,1081,Arrest,2022-02-10,Mysuru
686,775,1082,Arrest,2026-09-29,Koppal
687,776,1083,Arrest,2025-12-27,Belagavi
688,778,1084,Surrender,2026-08-10,Davanagere
689,779,1085,Surrender,2022-09-29,Koppal
690,780,1086,Arrest,2023-11-04,Koppal
691,782,1087,Arrest,2024-10-05,Hubballi-Dharwad
692,782,1088,Arrest,2024-10-07,Hubballi-Dharwad
693,783,1090,Arrest,2024-06-24,Bengaluru City
694,785,1092,Surrender,2024-08-06,Bengaluru Rural
695,786,1093,Arrest,2023-08-07,Tumakuru
696,786,1094,Arrest,2023-08-02,Tumakuru
697,787,1095,Arrest,2022-03-04,Bengaluru Rural
698,788,1099,Surrender,2024-11-14,Mysuru
699,790,1101,Arrest,2023-08-23,Bengaluru Rural
700,791,1102,Arrest,2022-05-26,Hassan
701,793,1103,Arrest,2023-05-10,Tumakuru
702,794,1105,Surrender,2022-08-21,Kodagu
703,795,1106,Surrender,2023-12-08,Udupi
704,796,1107,Arrest,2024-06-01,Belagavi
705,797,1109,Arrest,2022-01-11,Bengaluru City
706,798,1110,Arrest,2024-12-17,Yadgir
707,798,1111,Surrender,2024-11-08,Yadgir
708,799,1112,Arrest,2026-11-10,Kalaburagi
709,800,1114,Arrest,2022-11-01,Belagavi
710,802,1116,Arrest,2026-12-19,Haveri
711,803,1117,Arrest,2026-01-23,Mangaluru (Dakshina Kannada)
712,803,1118,Arrest,2025-12-17,Mangaluru (Dakshina Kannada)
713,803,1119,Arrest,2026-01-20,Mangaluru (Dakshina Kannada)
714,804,1120,Arrest,2025-06-29,Shivamogga
715,806,1121,Arrest,2025-11-27,Kodagu
716,808,1124,Arrest,2023-10-25,Kalaburagi
717,810,1126,Arrest,2026-11-02,Chitradurga
718,815,1130,Arrest,2024-11-21,Bengaluru Rural
719,816,1131,Arrest,2025-10-09,Tumakuru
720,817,1132,Surrender,2025-12-01,Mangaluru (Dakshina Kannada)
721,817,1133,Arrest,2025-12-14,Mangaluru (Dakshina Kannada)
722,818,1134,Arrest,2025-02-28,Mangaluru (Dakshina Kannada)
723,819,1135,Arrest,2023-07-10,Gadag
724,820,1136,Arrest,2026-03-30,Bengaluru Rural
725,821,1138,Surrender,2025-03-21,Vijayapura
726,821,1139,Arrest,2025-03-20,Vijayapura
727,823,1141,Arrest,2026-02-02,Belagavi
728,823,1142,Arrest,2026-02-04,Belagavi
729,824,1143,Surrender,2022-10-08,Chamarajanagar
730,825,1145,Arrest,2024-07-21,Mangaluru (Dakshina Kannada)
731,826,1147,Arrest,2024-04-16,Belagavi
732,828,1149,Surrender,2022-03-16,Belagavi
733,828,1150,Arrest,2022-04-13,Belagavi
734,828,1151,Arrest,2022-04-15,Belagavi
735,829,1152,Surrender,2023-07-28,Raichur
736,829,1153,Surrender,2023-08-10,Raichur
737,829,1154,Arrest,2023-08-28,Raichur
738,830,1156,Arrest,2022-04-11,Haveri
739,834,1160,Arrest,2022-09-28,Koppal
740,835,1161,Arrest,2025-02-15,Davanagere
741,836,1162,Surrender,2022-03-06,Chamarajanagar
742,836,1164,Arrest,2022-03-01,Chamarajanagar
743,837,1165,Surrender,2023-08-31,Davanagere
744,838,1167,Surrender,2025-05-10,Bengaluru City
745,838,1168,Arrest,2025-06-04,Bengaluru City
746,839,1169,Arrest,2023-06-26,Raichur
747,840,1170,Arrest,2025-03-18,Hassan
748,841,1171,Surrender,2026-02-12,Kodagu
749,843,1172,Arrest,2022-08-09,Tumakuru
750,843,1173,Arrest,2022-07-28,Tumakuru
751,845,1174,Arrest,2026-05-08,Mysuru
752,847,1176,Arrest,2024-06-01,Vijayapura
753,849,1178,Arrest,2024-04-12,Bagalkot
754,850,1181,Arrest,2026-07-29,Bengaluru Rural
755,851,1182,Arrest,2024-06-30,Hassan
756,851,1183,Arrest,2024-07-06,Hassan
757,851,1184,Surrender,2024-08-03,Hassan
758,852,1185,Arrest,2023-06-17,Tumakuru
759,853,1187,Arrest,2024-09-10,Kodagu
760,854,1188,Arrest,2025-11-07,Bengaluru Rural
761,854,1189,Arrest,2025-11-14,Bengaluru Rural
762,854,1190,Arrest,2025-12-02,Bengaluru Rural
763,855,1191,Arrest,2026-04-04,Kodagu
764,856,1192,Arrest,2024-12-23,Hubballi-Dharwad
765,857,1193,Surrender,2025-01-12,Hubballi-Dharwad
766,857,1195,Surrender,2025-01-24,Hubballi-Dharwad
767,861,1198,Arrest,2026-06-07,Raichur
768,862,1199,Surrender,2025-06-01,Bidar
769,862,1200,Arrest,2025-06-01,Bidar
770,863,1201,Surrender,2026-08-24,Kodagu
771,863,1202,Surrender,2026-08-20,Kodagu
772,863,1203,Arrest,2026-09-06,Kodagu
773,864,1204,Arrest,2025-08-31,Raichur
774,865,1206,Arrest,2025-12-12,Mangaluru (Dakshina Kannada)
775,865,1207,Arrest,2025-12-25,Mangaluru (Dakshina Kannada)
776,866,1208,Arrest,2026-01-17,Davanagere
777,873,1216,Arrest,2024-12-29,Bengaluru City
778,874,1217,Arrest,2025-02-25,Hassan
779,874,1218,Arrest,2025-03-04,Hassan
780,875,1220,Arrest,2022-02-15,Udupi
781,875,1221,Surrender,2022-03-17,Udupi
782,876,1222,Arrest,2023-08-01,Ramanagara
783,877,1223,Surrender,2025-06-20,Bengaluru City
784,879,1225,Arrest,2024-03-27,Davanagere
785,879,1227,Surrender,2024-04-05,Davanagere
786,880,1228,Surrender,2022-03-11,Kodagu
787,883,1230,Arrest,2026-01-07,Davanagere
788,885,1232,Arrest,2024-08-13,Hubballi-Dharwad
789,886,1234,Surrender,2026-04-27,Bengaluru City
790,886,1235,Arrest,2026-04-13,Bengaluru City
791,887,1237,Arrest,2026-08-05,Udupi
792,888,1240,Arrest,2025-02-22,Mandya
793,889,1241,Arrest,2026-01-04,Raichur
794,889,1242,Arrest,2025-12-23,Raichur
795,889,1243,Arrest,2025-12-17,Raichur
796,890,1245,Surrender,2023-07-13,Hubballi-Dharwad
797,894,1248,Surrender,2024-12-23,Belagavi
798,894,1249,Arrest,2024-12-03,Belagavi
799,895,1251,Arrest,2022-12-20,Tumakuru
800,895,1252,Arrest,2022-12-31,Tumakuru
801,901,1260,Arrest,2025-08-31,Bengaluru Rural
802,902,1263,Surrender,2025-05-15,Bengaluru City
803,903,1264,Arrest,2023-03-31,Udupi
804,904,1265,Arrest,2025-04-10,Belagavi
805,904,1267,Surrender,2025-04-12,Belagavi
806,905,1268,Arrest,2023-01-09,Mysuru
807,905,1270,Arrest,2023-01-19,Mysuru
808,907,1272,Arrest,2026-03-03,Kalaburagi
809,908,1273,Arrest,2023-03-25,Ballari
810,908,1274,Surrender,2023-03-29,Ballari
811,911,1277,Arrest,2025-06-26,Hassan
812,911,1278,Arrest,2025-06-13,Hassan
813,912,1279,Arrest,2025-02-09,Davanagere
814,912,1280,Arrest,2025-02-21,Davanagere
815,912,1281,Arrest,2025-01-27,Davanagere
816,913,1282,Arrest,2026-10-03,Mangaluru (Dakshina Kannada)
817,914,1283,Arrest,2022-08-23,Bidar
818,915,1285,Arrest,2023-01-23,Bengaluru City
819,916,1286,Arrest,2025-11-01,Kodagu
820,917,1287,Arrest,2026-09-20,Tumakuru
821,918,1288,Arrest,2026-12-24,Udupi
822,919,1289,Arrest,2022-05-27,Chitradurga
823,923,1292,Arrest,2023-07-25,Mandya
824,924,1294,Arrest,2023-10-16,Bengaluru Rural
825,925,1295,Arrest,2023-10-30,Tumakuru
826,926,1297,Arrest,2025-06-22,Chamarajanagar
827,926,1298,Surrender,2025-06-19,Chamarajanagar
828,928,1300,Surrender,2023-01-06,Hassan
829,929,1301,Arrest,2025-02-23,Hubballi-Dharwad
830,931,1303,Surrender,2023-10-03,Raichur
831,933,1304,Arrest,2023-04-27,Bengaluru Rural
832,934,1306,Arrest,2022-03-08,Tumakuru
833,934,1307,Arrest,2022-02-22,Tumakuru
834,936,1309,Arrest,2023-02-09,Hassan
835,937,1311,Arrest,2022-05-16,Koppal
836,937,1312,Arrest,2022-04-29,Koppal
837,939,1314,Arrest,2025-04-08,Mangaluru (Dakshina Kannada)
838,942,1316,Arrest,2023-04-19,Udupi
839,943,1317,Arrest,2025-07-04,Mysuru
840,943,1318,Arrest,2025-07-13,Mysuru
841,947,1323,Arrest,2027-01-15,Mysuru
842,948,1324,Arrest,2023-06-06,Belagavi
843,948,1325,Arrest,2023-07-14,Belagavi
844,948,1326,Arrest,2023-07-03,Belagavi
845,949,1327,Arrest,2025-08-12,Bengaluru Rural
846,951,1331,Arrest,2024-10-24,Chamarajanagar
847,952,1333,Arrest,2022-11-11,Mangaluru (Dakshina Kannada)
848,953,1334,Surrender,2025-11-15,Chikkamagaluru
849,954,1335,Arrest,2022-03-19,Yadgir
850,954,1336,Surrender,2022-04-02,Yadgir
851,956,1339,Arrest,2026-08-24,Mysuru
852,957,1340,Arrest,2025-10-05,Shivamogga
853,958,1342,Arrest,2025-05-11,Bidar
854,959,1343,Arrest,2023-03-31,Udupi
855,960,1344,Arrest,2023-11-25,Bengaluru Rural
856,961,1345,Surrender,2024-08-05,Chikkamagaluru
857,961,1346,Arrest,2024-06-29,Chikkamagaluru
858,963,1348,Arrest,2026-06-25,Bengaluru City
859,963,1350,Arrest,2026-06-15,Bengaluru City
860,964,1351,Arrest,2022-09-07,Mysuru
861,964,1352,Surrender,2022-08-18,Mysuru
862,964,1353,Arrest,2022-08-18,Mysuru
863,966,1354,Arrest,2026-10-05,Bengaluru Rural
864,967,1356,Arrest,2023-10-06,Belagavi
865,968,1357,Surrender,2026-06-12,Chamarajanagar
866,969,1358,Arrest,2025-03-06,Bengaluru Rural
867,970,1360,Arrest,2022-12-04,Chikkaballapur
868,971,1362,Arrest,2024-03-05,Bidar
869,972,1364,Arrest,2022-04-04,Mysuru
870,972,1365,Arrest,2022-04-23,Mysuru
871,973,1366,Arrest,2023-06-07,Hubballi-Dharwad
872,974,1367,Surrender,2023-01-14,Bengaluru City
873,974,1369,Arrest,2022-12-30,Bengaluru City
874,975,1370,Arrest,2022-09-05,Kolar
875,975,1372,Arrest,2022-08-24,Kolar
876,977,1374,Surrender,2025-12-01,Chamarajanagar
877,977,1376,Arrest,2025-12-06,Chamarajanagar
878,979,1378,Arrest,2023-08-07,Haveri
879,979,1379,Surrender,2023-08-19,Haveri
880,980,1380,Surrender,2026-11-30,Mangaluru (Dakshina Kannada)
881,980,1381,Arrest,2026-12-21,Mangaluru (Dakshina Kannada)
882,981,1382,Arrest,2026-01-09,Haveri
883,982,1383,Arrest,2025-07-31,Ballari
884,984,1384,Arrest,2024-12-03,Ramanagara
885,985,1385,Arrest,2022-03-25,Bengaluru City
886,991,1393,Arrest,2022-11-24,Bidar
887,992,1394,Arrest,2024-08-01,Bidar
888,992,1395,Arrest,2024-08-29,Bidar
889,993,1396,Arrest,2027-01-08,Udupi
890,994,1399,Arrest,2026-12-30,Hassan
891,994,1400,Arrest,2026-11-27,Hassan
892,994,1401,Surrender,2026-11-30,Hassan
893,995,1402,Arrest,2026-02-15,Ramanagara
894,996,1405,Arrest,2026-05-15,Belagavi
895,997,1406,Arrest,2024-12-29,Belagavi
896,1000,1408,Arrest,2022-04-26,Mangaluru (Dakshina Kannada)
897,1003,1410,Arrest,2024-02-11,Bengaluru Rural
898,1004,1413,Arrest,2026-06-19,Mandya
899,1006,1415,Arrest,2023-11-12,Belagavi
900,1007,1416,Arrest,2024-10-28,Mysuru
901,1008,1417,Arrest,2025-12-09,Mangaluru (Dakshina Kannada)
902,1008,1418,Arrest,2025-12-07,Mangaluru (Dakshina Kannada)
903,1008,1419,Surrender,2025-11-28,Mangaluru (Dakshina Kannada)
904,1009,1420,Surrender,2025-09-07,Belagavi
905,1009,1421,Arrest,2025-09-10,Belagavi
906,1009,1422,Arrest,2025-08-31,Belagavi
907,1010,1423,Arrest,2025-06-13,Raichur
908,1012,1426,Surrender,2025-08-22,Mangaluru (Dakshina Kannada)
909,1012,1427,Surrender,2025-08-16,Mangaluru (Dakshina Kannada)
910,1013,1428,Surrender,2022-02-22,Yadgir
911,1014,1430,Arrest,2022-09-10,Bengaluru Rural
912,1014,1431,Surrender,2022-09-08,Bengaluru Rural
913,1015,1432,Arrest,2022-05-28,Yadgir
914,1016,1433,Arrest,2025-12-13,Belagavi
915,1016,1434,Surrender,2026-01-01,Belagavi
916,1016,1435,Surrender,2025-12-03,Belagavi
917,1017,1436,Arrest,2024-12-06,Chamarajanagar
918,1017,1437,Arrest,2024-11-27,Chamarajanagar
919,1018,1438,Arrest,2023-09-17,Kalaburagi
920,1018,1440,Arrest,2023-10-22,Kalaburagi
921,1019,1441,Arrest,2024-12-05,Mysuru
922,1020,1443,Surrender,2023-05-04,Hubballi-Dharwad
923,1020,1444,Arrest,2023-05-01,Hubballi-Dharwad
924,1021,1445,Arrest,2024-10-23,Mysuru
925,1021,1446,Arrest,2024-10-25,Mysuru
926,1022,1448,Surrender,2026-08-25,Belagavi
927,1024,1449,Surrender,2024-03-04,Chamarajanagar
928,1025,1450,Arrest,2026-11-30,Kolar
929,1027,1452,Arrest,2023-08-21,Mysuru
930,1028,1454,Arrest,2023-03-25,Hassan
931,1029,1455,Arrest,2024-04-10,Belagavi
932,1030,1456,Arrest,2023-03-09,Raichur
933,1032,1457,Surrender,2024-07-08,Hubballi-Dharwad
934,1033,1458,Arrest,2022-06-30,Tumakuru
935,1033,1459,Arrest,2022-07-14,Tumakuru
936,1033,1460,Arrest,2022-07-19,Tumakuru
937,1035,1462,Surrender,2026-04-07,Ballari
938,1035,1463,Surrender,2026-04-10,Ballari
939,1037,1465,Surrender,2025-12-11,Davanagere
940,1038,1466,Arrest,2023-09-13,Hubballi-Dharwad
941,1039,1467,Arrest,2026-02-25,Bengaluru City
942,1039,1468,Arrest,2026-02-16,Bengaluru City
943,1041,1473,Arrest,2024-11-04,Davanagere
944,1042,1474,Arrest,2024-08-31,Bidar
945,1042,1475,Arrest,2024-09-17,Bidar
946,1045,1479,Surrender,2025-09-19,Bengaluru Rural
947,1046,1480,Arrest,2026-11-13,Mysuru
948,1046,1481,Surrender,2026-11-19,Mysuru
949,1047,1482,Arrest,2024-01-21,Mangaluru (Dakshina Kannada)
950,1047,1483,Arrest,2024-02-03,Mangaluru (Dakshina Kannada)
951,1049,1484,Arrest,2025-11-17,Mysuru
952,1050,1485,Arrest,2023-03-14,Bengaluru City
953,1050,1486,Arrest,2023-03-15,Bengaluru City
954,1051,1487,Arrest,2022-06-13,Belagavi
955,1052,1489,Arrest,2026-02-16,Ramanagara
956,1054,1491,Surrender,2024-01-08,Kalaburagi
957,1054,1492,Arrest,2024-01-04,Kalaburagi
958,1055,1494,Arrest,2022-06-10,Belagavi
959,1055,1495,Arrest,2022-06-07,Belagavi
960,1056,1496,Arrest,2024-09-15,Mangaluru (Dakshina Kannada)
961,1056,1497,Arrest,2024-10-04,Mangaluru (Dakshina Kannada)
962,1057,1499,Arrest,2026-11-06,Mangaluru (Dakshina Kannada)
963,1059,1501,Arrest,2025-02-04,Davanagere
964,1059,1502,Arrest,2025-01-30,Davanagere
965,1060,1504,Arrest,2026-06-28,Bengaluru City
966,1061,1505,Arrest,2026-10-13,Bengaluru City
967,1062,1507,Arrest,2027-02-02,Davanagere
968,1062,1508,Surrender,2027-02-04,Davanagere
969,1063,1509,Arrest,2026-02-23,Bengaluru City
970,1065,1510,Arrest,2026-01-03,Yadgir
971,1066,1511,Arrest,2023-06-28,Belagavi
972,1067,1512,Arrest,2025-05-09,Chikkamagaluru
973,1069,1513,Surrender,2026-04-27,Mangaluru (Dakshina Kannada)
974,1071,1516,Arrest,2023-03-30,Hubballi-Dharwad
975,1072,1517,Arrest,2026-07-07,Bengaluru Rural
976,1074,1519,Surrender,2026-08-01,Bengaluru City
977,1074,1520,Arrest,2026-08-16,Bengaluru City
978,1077,1522,Arrest,2022-06-01,Belagavi
979,1077,1523,Arrest,2022-06-01,Belagavi
980,1077,1524,Arrest,2022-05-14,Belagavi
981,1079,1525,Arrest,2024-04-13,Belagavi
982,1080,1527,Arrest,2024-12-21,Bengaluru Rural
983,1081,1528,Arrest,2026-04-25,Shivamogga
984,1082,1529,Surrender,2026-07-24,Bengaluru Rural
985,1085,1532,Surrender,2025-12-08,Ramanagara
986,1087,1535,Arrest,2026-01-14,Ramanagara
987,1088,1536,Arrest,2026-08-17,Yadgir
988,1088,1537,Arrest,2026-08-17,Yadgir
989,1090,1538,Arrest,2023-09-22,Ramanagara
990,1092,1541,Arrest,2025-10-10,Udupi
991,1093,1542,Arrest,2025-08-02,Ballari
992,1096,1545,Arrest,2026-05-20,Mysuru
993,1097,1546,Surrender,2023-07-24,Bengaluru City
994,1101,1551,Arrest,2027-01-08,Mangaluru (Dakshina Kannada)
995,1102,1552,Surrender,2023-03-30,Tumakuru
996,1103,1553,Arrest,2026-06-14,Vijayapura
997,1103,1554,Surrender,2026-05-09,Vijayapura
998,1104,1556,Arrest,2023-08-26,Hassan
999,1104,1557,Arrest,2023-07-24,Hassan
1000,1105,1558,Arrest,2024-06-05,Udupi
1001,1106,1559,Arrest,2025-11-17,Hassan
1002,1108,1561,Arrest,2025-07-01,Belagavi
1003,1108,1562,Arrest,2025-06-10,Belagavi
1004,1109,1563,Surrender,2023-02-04,Belagavi
1005,1110,1567,Arrest,2023-05-13,Gadag
1006,1113,1570,Arrest,2023-02-04,Yadgir
1007,1113,1571,Surrender,2023-03-06,Yadgir
1008,1114,1572,Arrest,2022-08-06,Mangaluru (Dakshina Kannada)
1009,1115,1574,Surrender,2024-09-26,Kalaburagi
1010,1116,1576,Arrest,2026-04-03,Bengaluru Rural
1011,1116,1577,Arrest,2026-04-22,Bengaluru Rural
1012,1117,1578,Arrest,2025-07-17,Davanagere
1013,1118,1581,Arrest,2024-08-02,Kalaburagi
1014,1119,1582,Arrest,2026-09-29,Tumakuru
1015,1122,1585,Arrest,2023-11-20,Haveri
1016,1123,1586,Arrest,2026-05-29,Chikkaballapur
1017,1125,1588,Arrest,2023-10-07,Bagalkot
1018,1125,1590,Arrest,2023-10-11,Bagalkot
1019,1126,1591,Arrest,2023-07-25,Bengaluru City
1020,1127,1592,Arrest,2023-04-15,Vijayapura
1021,1128,1594,Arrest,2023-10-29,Ramanagara
1022,1129,1595,Surrender,2024-05-25,Mysuru
1023,1130,1596,Arrest,2022-04-15,Mangaluru (Dakshina Kannada)
1024,1131,1597,Arrest,2025-03-27,Bengaluru Rural
1025,1131,1598,Arrest,2025-03-27,Bengaluru Rural
1026,1133,1601,Arrest,2024-12-10,Belagavi
1027,1134,1602,Arrest,2022-12-26,Belagavi
1028,1134,1603,Arrest,2023-01-31,Belagavi
1029,1134,1604,Arrest,2023-01-30,Belagavi
1030,1135,1605,Surrender,2024-03-09,Yadgir
1031,1136,1606,Arrest,2025-08-19,Bidar
1032,1137,1608,Arrest,2026-05-16,Belagavi
1033,1138,1609,Arrest,2022-07-11,Belagavi
1034,1141,1611,Surrender,2024-03-22,Gadag
1035,1142,1612,Arrest,2022-12-27,Belagavi
1036,1142,1614,Arrest,2022-11-22,Belagavi
1037,1143,1615,Arrest,2025-07-20,Belagavi
1038,1143,1616,Arrest,2025-07-11,Belagavi
1039,1144,1617,Arrest,2025-09-29,Bengaluru City
1040,1146,1619,Arrest,2024-11-28,Hassan
1041,1147,1621,Arrest,2026-06-06,Belagavi
1042,1148,1622,Arrest,2024-08-31,Tumakuru
1043,1149,1624,Arrest,2026-03-05,Mangaluru (Dakshina Kannada)
1044,1150,1625,Arrest,2026-11-28,Mysuru
1045,1152,1628,Surrender,2024-12-15,Bengaluru City
1046,1153,1630,Surrender,2022-02-06,Hubballi-Dharwad
1047,1154,1631,Arrest,2022-12-10,Belagavi
1048,1155,1632,Surrender,2023-02-24,Mysuru
1049,1156,1634,Arrest,2026-06-10,Kodagu
1050,1157,1635,Arrest,2024-08-25,Bengaluru City
1051,1158,1637,Surrender,2023-09-03,Chikkamagaluru
1052,1158,1638,Arrest,2023-08-25,Chikkamagaluru
